value,method
11.341131,normal
11.282338,normal
11.240776,normal
11.183933,normal
11.122965,normal
11.080788,normal
11.027009,normal
11.197154,normal
11.399871,normal
11.388196,normal
11.34414,normal
11.301105,normal
11.257403,normal
11.213274,normal
11.167804,normal
11.124302,normal
11.079886,normal
11.035757,normal
11.01279,normal
11.39772,normal
11.406603,normal
11.35597,normal
11.311767,normal
11.269148,normal
11.224631,normal
11.180029,normal
11.134321,normal
11.091442,normal
11.048921,normal
11.006958,normal
11.285944,normal
11.377653,normal
11.326776,normal
11.274583,normal
11.2289,normal
11.16755,normal
11.108776,normal
11.064782,normal
11.010742,normal
11.319617,normal
11.430244,normal
11.397876,normal
11.351239,normal
11.30739,normal
11.264051,normal
11.220501,normal
11.175296,normal
11.129965,normal
11.085525,normal
11.041578,normal
11.00035,normal
11.34893,normal
11.400823,normal
11.369071,normal
11.321354,normal
11.276341,normal
11.231011,normal
11.185422,normal
11.14019,normal
11.095103,normal
11.051551,normal
11.010054,normal
11.232863,normal
11.394441,normal
11.356939,normal
11.294868,normal
11.251076,normal
11.196711,normal
11.129676,normal
11.083828,normal
11.034677,normal
11.178338,normal
11.449576,normal
11.44854,normal
11.404673,normal
11.359741,normal
11.31425,normal
11.269666,normal
11.224262,normal
11.178358,normal
11.131629,normal
11.085599,normal
11.040113,normal
11.002214,normal
11.377293,normal
11.393906,normal
11.354995,normal
11.308943,normal
11.263588,normal
11.218415,normal
11.172649,normal
11.126791,normal
11.082113,normal
11.039207,normal
10.999403,normal
11.361833,normal
11.377991,normal
11.32637,normal
11.263684,normal
11.219051,normal
11.165353,normal
11.098627,normal
11.054134,normal
11.007151,normal
11.305917,normal
11.403666,normal
11.373522,normal
11.326683,normal
11.281467,normal
11.234357,normal
11.188983,normal
11.142017,normal
11.096956,normal
11.051269,normal
11.008005,normal
11.29453,normal
11.399825,normal
11.368094,normal
11.321055,normal
11.274313,normal
11.22852,normal
11.182635,normal
11.136049,normal
11.091407,normal
11.048357,normal
11.006179,normal
11.296231,normal
11.406645,normal
11.352467,normal
11.296854,normal
11.25103,normal
11.183846,normal
11.12884,normal
11.083963,normal
11.039325,normal
11.004198,normal
11.378298,normal
11.392158,normal
11.35656,normal
11.310385,normal
11.263556,normal
11.217041,normal
11.17138,normal
11.125111,normal
11.079654,normal
11.035522,normal
11.017078,normal
11.409728,normal
11.390441,normal
11.321305,normal
11.265122,normal
11.219882,normal
11.166289,normal
11.100587,normal
11.054454,normal
11.009961,normal
11.277334,normal
11.407571,normal
11.374643,normal
11.325916,normal
11.278676,normal
11.231641,normal
11.184569,normal
11.136419,normal
11.090081,normal
11.044075,normal
11.000819,normal
11.326873,normal
11.378537,normal
11.323469,normal
11.256505,normal
11.20689,normal
11.151808,normal
11.084768,normal
11.036538,normal
11.049616,normal
11.404049,normal
11.403995,normal
11.350487,normal
11.299974,normal
11.25023,normal
11.201558,normal
11.152383,normal
11.104837,normal
11.056162,normal
11.008575,normal
11.281193,normal
11.407001,normal
11.366296,normal
11.315053,normal
11.267225,normal
11.219377,normal
11.171861,normal
11.124067,normal
11.075886,normal
11.029696,normal
11.074486,normal
11.393187,normal
11.367281,normal
11.300872,normal
11.251823,normal
11.202154,normal
11.134674,normal
11.083565,normal
11.035352,normal
11.133531,normal
11.429478,normal
11.428229,normal
11.37807,normal
11.331721,normal
11.285729,normal
11.23667,normal
11.190464,normal
11.143133,normal
11.095323,normal
11.047958,normal
11.001582,normal
11.334177,normal
11.395837,normal
11.356154,normal
11.307893,normal
11.261517,normal
11.216202,normal
11.170176,normal
11.123839,normal
11.077721,normal
11.03372,normal
11.056952,normal
11.376713,normal
11.350458,normal
11.281347,normal
11.235773,normal
11.183069,normal
11.115813,normal
11.069586,normal
11.024431,normal
11.127188,normal
11.393677,normal
11.382513,normal
11.335011,normal
11.290106,normal
11.243321,normal
11.19809,normal
11.152738,normal
11.106621,normal
11.061996,normal
11.017801,normal
11.204245,normal
11.365636,normal
11.32076,normal
11.246647,normal
11.201324,normal
11.152201,normal
11.086661,normal
11.040322,normal
11.001948,normal
11.348588,normal
11.380529,normal
11.332936,normal
11.287937,normal
11.243878,normal
11.199556,normal
11.155354,normal
11.112694,normal
11.069507,normal
11.026458,normal
11.107043,normal
11.380592,normal
11.365498,normal
11.316158,normal
11.271328,normal
11.228657,normal
11.18542,normal
11.141456,normal
11.09857,normal
11.055677,normal
11.014051,normal
11.204691,normal
11.348592,normal
11.301414,normal
11.241621,normal
11.198125,normal
11.142995,normal
11.085772,normal
11.040133,normal
11.034712,normal
11.406972,normal
11.416849,normal
11.36795,normal
11.323457,normal
11.279027,normal
11.234119,normal
11.189253,normal
11.143992,normal
11.10032,normal
11.055947,normal
11.012994,normal
11.219049,normal
11.385649,normal
11.348452,normal
11.300951,normal
11.255242,normal
11.210385,normal
11.164357,normal
11.121127,normal
11.077178,normal
11.033201,normal
11.027535,normal
11.398468,normal
11.373059,normal
11.306021,normal
11.256836,normal
11.211653,normal
11.15017,normal
11.09832,normal
11.054588,normal
11.010211,normal
11.27186,normal
11.437497,normal
11.407347,normal
11.362091,normal
11.318037,normal
11.273641,normal
11.230907,normal
11.186549,normal
11.142175,normal
11.097699,normal
11.054195,normal
11.012862,normal
11.222796,normal
11.374227,normal
11.336999,normal
11.271975,normal
11.227693,normal
11.175664,normal
11.110983,normal
11.066561,normal
11.022233,normal
11.157434,normal
11.392098,normal
11.379807,normal
11.327991,normal
11.281417,normal
11.235778,normal
11.189976,normal
11.145854,normal
11.101176,normal
11.056147,normal
11.013394,normal
11.237985,normal
11.388996,normal
11.354497,normal
11.284428,normal
11.235226,normal
11.18897,normal
11.12551,normal
11.071465,normal
11.027304,normal
11.105123,normal
11.42732,normal
11.414939,normal
11.363216,normal
11.317204,normal
11.270391,normal
11.224447,normal
11.178209,normal
11.132422,normal
11.086829,normal
11.043036,normal
11.000677,normal
11.369195,normal
11.408827,normal
11.359976,normal
11.311271,normal
11.2657,normal
11.21922,normal
11.173965,normal
11.129411,normal
11.084847,normal
11.041326,normal
11.000208,normal
11.346362,normal
11.363922,normal
11.301675,normal
11.251322,normal
11.203845,normal
11.139066,normal
11.08902,normal
11.04595,normal
11.002312,normal
11.335741,normal
11.404754,normal
11.36602,normal
11.31906,normal
11.272516,normal
11.22649,normal
11.180393,normal
11.135933,normal
11.091132,normal
11.046606,normal
11.005012,normal
11.28676,normal
11.375068,normal
11.317065,normal
11.25463,normal
11.20967,normal
11.150251,normal
11.089886,normal
11.04668,normal
11.004646,normal
11.314735,normal
11.422321,normal
11.383616,normal
11.335603,normal
11.290456,normal
11.24441,normal
11.198191,normal
11.152015,normal
11.106851,normal
11.06188,normal
11.019564,normal
11.175616,normal
11.381272,normal
11.351289,normal
11.278151,normal
11.231011,normal
11.178435,normal
11.112716,normal
11.065511,normal
11.02139,normal
11.153106,normal
11.412499,normal
11.401174,normal
11.348897,normal
11.302383,normal
11.25529,normal
11.208301,normal
11.161464,normal
11.116127,normal
11.070956,normal
11.02766,normal
11.103271,normal
11.398497,normal
11.381593,normal
11.305237,normal
11.252554,normal
11.205104,normal
11.140011,normal
11.083927,normal
11.038758,normal
11.009347,normal
11.40991,normal
11.402171,normal
11.352411,normal
11.303145,normal
11.25561,normal
11.208022,normal
11.160913,normal
11.114456,normal
11.068058,normal
11.023452,normal
11.148962,normal
11.382222,normal
11.367813,normal
11.311898,normal
11.263949,normal
11.218221,normal
11.170863,normal
11.123995,normal
11.077562,normal
11.033477,normal
11.032585,normal
11.368445,normal
11.351677,normal
11.279814,normal
11.228027,normal
11.179038,normal
11.111498,normal
11.059367,normal
11.016181,normal
11.216781,normal
11.3938,normal
11.366373,normal
11.315826,normal
11.267293,normal
11.219865,normal
11.173387,normal
11.126637,normal
11.080803,normal
11.035544,normal
11.008319,normal
11.400718,normal
11.383739,normal
11.316272,normal
11.258664,normal
11.211895,normal
11.148643,normal
11.090802,normal
11.044619,normal
10.999413,normal
11.367394,normal
11.394782,normal
11.350245,normal
11.301438,normal
11.254132,normal
11.208139,normal
11.162139,normal
11.116366,normal
11.071621,normal
11.02717,normal
11.109337,normal
11.404407,normal
11.383923,normal
11.333263,normal
11.287076,normal
11.240686,normal
11.194349,normal
11.149956,normal
11.104241,normal
11.060657,normal
11.018085,normal
11.194043,normal
11.367109,normal
11.32117,normal
11.263895,normal
11.21907,normal
11.159933,normal
11.099846,normal
11.05687,normal
11.012274,normal
11.235644,normal
11.397007,normal
11.363872,normal
11.317101,normal
11.272777,normal
11.227187,normal
11.181818,normal
11.137263,normal
11.09209,normal
11.048848,normal
11.008387,normal
11.275074,normal
11.356781,normal
11.303372,normal
11.242738,normal
11.200885,normal
11.147164,normal
11.085063,normal
11.040051,normal
11.00268,normal
11.38874,normal
11.391939,normal
11.345817,normal
11.303476,normal
11.26141,normal
11.220054,normal
11.177407,normal
11.134883,normal
11.091633,normal
11.0494,normal
11.009021,normal
11.251214,normal
11.374754,normal
11.336098,normal
11.290356,normal
11.247674,normal
11.206643,normal
11.164448,normal
11.121487,normal
11.07868,normal
11.036091,normal
11.007537,normal
11.375035,normal
11.355481,normal
11.288101,normal
11.240256,normal
11.194499,normal
11.129327,normal
11.076376,normal
11.03176,normal
11.10612,normal
11.414639,normal
11.413602,normal
11.365073,normal
11.322568,normal
11.279454,normal
11.235012,normal
11.190301,normal
11.145772,normal
11.101586,normal
11.057227,normal
11.014649,normal
11.229418,normal
11.397424,normal
11.367055,normal
11.31882,normal
11.273511,normal
11.231178,normal
11.187448,normal
11.143674,normal
11.100651,normal
11.057732,normal
11.016439,normal
11.204571,normal
11.390731,normal
11.34543,normal
11.286936,normal
11.243258,normal
11.18169,normal
11.126238,normal
11.083171,normal
11.040032,normal
11.001872,normal
11.365932,normal
11.38272,normal
11.333996,normal
11.288437,normal
11.243462,normal
11.199004,normal
11.154985,normal
11.111484,normal
11.06844,normal
11.027722,normal
11.055574,normal
11.373731,normal
11.357696,normal
11.284197,normal
11.236589,normal
11.190301,normal
11.125482,normal
11.077419,normal
11.034547,normal
11.032144,normal
11.410554,normal
11.407274,normal
11.356783,normal
11.312639,normal
11.270034,normal
11.226088,normal
11.18252,normal
11.138263,normal
11.094142,normal
11.052295,normal
11.011372,normal
11.227313,normal
11.383544,normal
11.344344,normal
11.278271,normal
11.234397,normal
11.180603,normal
11.118282,normal
11.074245,normal
11.030496,normal
11.056133,normal
11.409671,normal
11.406796,normal
11.352592,normal
11.305946,normal
11.260061,normal
11.215384,normal
11.16992,normal
11.123754,normal
11.079803,normal
11.037452,normal
10.999172,normal
11.376565,normal
11.377108,normal
11.314349,normal
11.257486,normal
11.212507,normal
11.151293,normal
11.091832,normal
11.048887,normal
11.005803,normal
11.292967,normal
11.414787,normal
11.382761,normal
11.336928,normal
11.292425,normal
11.248297,normal
11.203448,normal
11.157583,normal
11.113334,normal
11.069485,normal
11.027452,normal
11.06872,normal
11.386981,normal
11.370416,normal
11.299636,normal
11.245527,normal
11.200513,normal
11.139491,normal
11.081704,normal
11.038105,normal
11.00334,normal
11.393824,normal
11.417254,normal
11.369741,normal
11.32159,normal
11.276463,normal
11.231542,normal
11.18674,normal
11.141454,normal
11.096792,normal
11.054566,normal
11.012581,normal
11.249844,normal
11.37733,normal
11.3351,normal
11.265211,normal
11.219749,normal
11.164355,normal
11.096867,normal
11.052242,normal
11.009377,normal
11.240294,normal
11.406715,normal
11.388538,normal
11.342792,normal
11.29893,normal
11.256108,normal
11.210788,normal
11.164982,normal
11.12,normal
11.075027,normal
11.03219,normal
11.055276,normal
11.395501,normal
11.393627,normal
11.34635,normal
11.301006,normal
11.256417,normal
11.210641,normal
11.166713,normal
11.121752,normal
11.078226,normal
11.03628,normal
11.003623,normal
11.355156,normal
11.364368,normal
11.29876,normal
11.24789,normal
11.202102,normal
11.138071,normal
11.081368,normal
11.039428,normal
10.999984,normal
11.389731,normal
11.399879,normal
11.360087,normal
11.312788,normal
11.267181,normal
11.222648,normal
11.175777,normal
11.131202,normal
11.087853,normal
11.045483,normal
11.004005,normal
11.312904,normal
11.393605,normal
11.343298,normal
11.282088,normal
11.236487,normal
11.17118,normal
11.11342,normal
11.069808,normal
11.026276,normal
11.104726,normal
11.385771,normal
11.386006,normal
11.341945,normal
11.296661,normal
11.252107,normal
11.206928,normal
11.1599,normal
11.114142,normal
11.069619,normal
11.026089,normal
11.094669,normal
11.391292,normal
11.381509,normal
11.328909,normal
11.283145,normal
11.236486,normal
11.190993,normal
11.145882,normal
11.101632,normal
11.057458,normal
11.015306,normal
11.212276,normal
11.373972,normal
11.329928,normal
11.270566,normal
11.22544,normal
11.165116,normal
11.106071,normal
11.062862,normal
11.018765,normal
11.157919,normal
11.381868,normal
11.36454,normal
11.318892,normal
11.272923,normal
11.228728,normal
11.184464,normal
11.140267,normal
11.096009,normal
11.052587,normal
11.010597,normal
11.234798,normal
11.368679,normal
11.326162,normal
11.265285,normal
11.222678,normal
11.165324,normal
11.102606,normal
11.060361,normal
11.016933,normal
11.190062,normal
11.388692,normal
11.361175,normal
11.313564,normal
11.270586,normal
11.225605,normal
11.180641,normal
11.136604,normal
11.091207,normal
11.047362,normal
11.006766,normal
11.275631,normal
11.374331,normal
11.322577,normal
11.265915,normal
11.224431,normal
11.165261,normal
11.1088,normal
11.065421,normal
11.021702,normal
11.153924,normal
11.362751,normal
11.344642,normal
11.300958,normal
11.258907,normal
11.216452,normal
11.173573,normal
11.130198,normal
11.0882,normal
11.048162,normal
11.007306,normal
11.27717,normal
11.364429,normal
11.309206,normal
11.246321,normal
11.204424,normal
11.150528,normal
11.088173,normal
11.046024,normal
11.004478,normal
11.315529,normal
11.401716,normal
11.362677,normal
11.31955,normal
11.278933,normal
11.236273,normal
11.193444,normal
11.149537,normal
11.10609,normal
11.06423,normal
11.023462,normal
11.116691,normal
11.387789,normal
11.380325,normal
11.334208,normal
11.290729,normal
11.247917,normal
11.205244,normal
11.161793,normal
11.119878,normal
11.077669,normal
11.036904,normal
10.998986,normal
11.377658,normal
11.3717,normal
11.308695,normal
11.264638,normal
11.218598,normal
11.151519,normal
11.103524,normal
11.060492,normal
11.00418,normal
11.354109,normal
11.417039,normal
11.374676,normal
11.329825,normal
11.286933,normal
11.242896,normal
11.200059,normal
11.155557,normal
11.111224,normal
11.068458,normal
11.025952,normal
11.099486,normal
11.38054,normal
11.374136,normal
11.326657,normal
11.282551,normal
11.237503,normal
11.192784,normal
11.148273,normal
11.104754,normal
11.06159,normal
11.020658,normal
11.134807,normal
11.382406,normal
11.35292,normal
11.285569,normal
11.241403,normal
11.189299,normal
11.1212,normal
11.076929,normal
11.033666,normal
11.023166,normal
11.373235,normal
11.392778,normal
11.342752,normal
11.296927,normal
11.252054,normal
11.206857,normal
11.162136,normal
11.117357,normal
11.074203,normal
11.03203,normal
11.03198,normal
11.400406,normal
11.391272,normal
11.31844,normal
11.261795,normal
11.216594,normal
11.155281,normal
11.092804,normal
11.049092,normal
11.007096,normal
11.278632,normal
11.398263,normal
11.367259,normal
11.320135,normal
11.275295,normal
11.228414,normal
11.182539,normal
11.135712,normal
11.089858,normal
11.0442,normal
11.000453,normal
11.327889,normal
11.388768,normal
11.343004,normal
11.29479,normal
11.245887,normal
11.198706,normal
11.150047,normal
11.102415,normal
11.057477,normal
11.014562,normal
11.199188,normal
11.388485,normal
11.345076,normal
11.274294,normal
11.2286,normal
11.175843,normal
11.106484,normal
11.059335,normal
11.009769,normal
11.297869,normal
11.422338,normal
11.344697,normal
11.298238,normal
11.251926,normal
11.20509,normal
11.159173,normal
11.113386,normal
11.068838,normal
11.025841,normal
11.113984,normal
11.389997,normal
11.386271,normal
11.337917,normal
11.289849,normal
11.244212,normal
11.198717,normal
11.153424,normal
11.108591,normal
11.066214,normal
11.024875,normal
11.119783,normal
11.387885,normal
11.368894,normal
11.2972,normal
11.248859,normal
11.198449,normal
11.129733,normal
11.083451,normal
11.04094,normal
10.999065,normal
11.371968,normal
11.408002,normal
11.368528,normal
11.321771,normal
11.275789,normal
11.23012,normal
11.184521,normal
11.138562,normal
11.09444,normal
11.051873,normal
11.010398,normal
11.232333,normal
11.379738,normal
11.339023,normal
11.267257,normal
11.220284,normal
11.17243,normal
11.107031,normal
11.05614,normal
11.013571,normal
11.221849,normal
11.421793,normal
11.399849,normal
11.353515,normal
11.308809,normal
11.262737,normal
11.217335,normal
11.171801,normal
11.12734,normal
11.083453,normal
11.040247,normal
10.999558,normal
11.343011,normal
11.372777,normal
11.31869,normal
11.256851,normal
11.212681,normal
11.153796,normal
11.093072,normal
11.049707,normal
11.007866,normal
11.271792,normal
11.414851,normal
11.385242,normal
11.338088,normal
11.294067,normal
11.248684,normal
11.202321,normal
11.15758,normal
11.113509,normal
11.069301,normal
11.025679,normal
11.093435,normal
11.40338,normal
11.393246,normal
11.342561,normal
11.297531,normal
11.253304,normal
11.208966,normal
11.164244,normal
11.119308,normal
11.076086,normal
11.034096,normal
11.020669,normal
11.387347,normal
11.375476,normal
11.307851,normal
11.261822,normal
11.21433,normal
11.149259,normal
11.103983,normal
11.053147,normal
11.024002,normal
11.39555,normal
11.37855,normal
11.332373,normal
11.285282,normal
11.240474,normal
11.196044,normal
11.151284,normal
11.105673,normal
11.062633,normal
11.020461,normal
11.164024,normal
11.389997,normal
11.365345,normal
11.315723,normal
11.271205,normal
11.22751,normal
11.182092,normal
11.138636,normal
11.095849,normal
11.05304,normal
11.012132,normal
11.209776,normal
11.352782,normal
11.307184,normal
11.240897,normal
11.195598,normal
11.148231,normal
11.08637,normal
11.040772,normal
10.998927,normal
11.359434,normal
11.383116,normal
11.332325,normal
11.287663,normal
11.244839,normal
11.202205,normal
11.159701,normal
11.11622,normal
11.073561,normal
11.033888,normal
11.036213,normal
11.389005,normal
11.356871,normal
11.288606,normal
11.24268,normal
11.198022,normal
11.132695,normal
11.087459,normal
11.046645,normal
11.004487,normal
11.29758,normal
11.375175,normal
11.336686,normal
11.293534,normal
11.251438,normal
11.209569,normal
11.167603,normal
11.125004,normal
11.083161,normal
11.041096,normal
11.00076,normal
11.347373,normal
11.374212,normal
11.315568,normal
11.255167,normal
11.212891,normal
11.169507,normal
11.108247,normal
11.056278,normal
11.016874,normal
11.188119,normal
11.420156,normal
11.392848,normal
11.347643,normal
11.307196,normal
11.265897,normal
11.223818,normal
11.181441,normal
11.139952,normal
11.097429,normal
11.056151,normal
11.0174,normal
11.174829,normal
11.390022,normal
11.364682,normal
11.320211,normal
11.278056,normal
11.236166,normal
11.193931,normal
11.154095,normal
11.112228,normal
11.071515,normal
11.031736,normal
11.023648,normal
11.396444,normal
11.37204,normal
11.303795,normal
11.259954,normal
11.218278,normal
11.157962,normal
11.108418,normal
11.068119,normal
11.027071,normal
11.08995,normal
11.41913,normal
11.405424,normal
11.362591,normal
11.320284,normal
11.279764,normal
11.237999,normal
11.195909,normal
11.154838,normal
11.112617,normal
11.072178,normal
11.033271,normal
10.998853,normal
11.401436,normal
11.377709,normal
11.306121,normal
11.256704,normal
11.21457,normal
11.152508,normal
11.096533,normal
11.055607,normal
11.015493,normal
11.190823,normal
11.388998,normal
11.365057,normal
11.318962,normal
11.275002,normal
11.232366,normal
11.18984,normal
11.146869,normal
11.105305,normal
11.063869,normal
11.023302,normal
11.113351,normal
11.401724,normal
11.387823,normal
11.337414,normal
11.293718,normal
11.251774,normal
11.209218,normal
11.167066,normal
11.125302,normal
11.083486,normal
11.043687,normal
11.005885,normal
11.282399,normal
11.396466,normal
11.339912,normal
11.279518,normal
11.239384,normal
11.184924,normal
11.124305,normal
11.084587,normal
11.038908,normal
11.122796,normal
11.40977,normal
11.402083,normal
11.352894,normal
11.308375,normal
11.266285,normal
11.224235,normal
11.180142,normal
11.138575,normal
11.096097,normal
11.054916,normal
11.015295,normal
11.206316,normal
11.401395,normal
11.378677,normal
11.331584,normal
11.288796,normal
11.246597,normal
11.204024,normal
11.161078,normal
11.1197,normal
11.078589,normal
11.040335,normal
11.002591,normal
11.306715,normal
11.374944,normal
11.309873,normal
11.262192,normal
11.218415,normal
11.154965,normal
11.104,normal
11.061733,normal
11.009846,normal
11.336034,normal
11.430304,normal
11.393734,normal
11.349074,normal
11.305856,normal
11.263562,normal
11.22102,normal
11.178383,normal
11.135615,normal
11.093523,normal
11.052673,normal
11.013182,normal
11.219438,normal
11.400013,normal
11.37597,normal
11.331991,normal
11.290072,normal
11.247351,normal
11.203891,normal
11.161707,normal
11.120005,normal
11.079316,normal
11.039486,normal
11.000845,normal
11.344721,normal
11.376524,normal
11.311477,normal
11.25664,normal
11.214191,normal
11.156007,normal
11.098248,normal
11.057931,normal
11.01746,normal
11.183883,normal
11.395394,normal
11.378696,normal
11.331819,normal
11.288283,normal
11.245468,normal
11.202687,normal
11.160319,normal
11.118826,normal
11.077935,normal
11.037416,normal
10.999506,normal
11.337427,normal
11.369883,normal
11.314081,normal
11.252073,normal
11.209611,normal
11.15673,normal
11.093854,normal
11.051806,normal
11.01195,normal
11.225985,normal
11.389165,normal
11.360943,normal
11.310703,normal
11.265483,normal
11.221168,normal
11.176203,normal
11.13055,normal
11.086501,normal
11.043983,normal
11.003323,normal
11.326804,normal
11.400764,normal
11.350125,normal
11.302269,normal
11.256948,normal
11.212744,normal
11.168844,normal
11.083278,normal
11.041413,normal
11.002296,normal
11.32006,normal
11.366189,normal
11.295137,normal
11.243323,normal
11.197534,normal
11.132613,normal
11.08237,normal
11.040096,normal
11.058552,normal
11.392114,normal
11.402347,normal
11.354332,normal
11.30978,normal
11.26631,normal
11.222552,normal
11.178328,normal
11.135805,normal
11.093983,normal
11.052648,normal
11.011739,normal
11.229396,normal
11.37854,normal
11.34724,normal
11.298658,normal
11.253909,normal
11.209289,normal
11.166472,normal
11.122111,normal
11.080125,normal
11.0392,normal
10.999376,normal
11.347571,normal
11.347676,normal
11.275664,normal
11.219151,normal
11.176058,normal
11.119496,normal
11.063211,normal
11.022686,normal
11.129406,normal
11.370931,normal
11.358627,normal
11.308798,normal
11.26461,normal
11.222115,normal
11.179234,normal
11.136473,normal
11.094965,normal
11.054851,normal
11.014605,normal
11.183877,normal
11.385271,normal
11.352247,normal
11.305867,normal
11.261816,normal
11.219002,normal
11.176423,normal
11.133144,normal
11.092114,normal
11.051231,normal
11.01154,normal
11.21699,normal
11.357677,normal
11.305652,normal
11.256827,normal
11.213919,normal
11.149909,normal
11.10069,normal
11.059365,normal
11.003121,normal
11.348738,normal
11.40856,normal
11.370499,normal
11.33188,normal
11.291789,normal
11.251948,normal
11.211027,normal
11.170403,normal
11.129126,normal
11.087615,normal
11.047482,normal
11.008605,normal
11.277739,normal
11.396788,normal
11.357642,normal
11.314957,normal
11.273516,normal
11.232706,normal
11.191978,normal
11.150327,normal
11.109521,normal
11.069619,normal
11.029751,normal
11.006918,normal
11.400447,normal
11.368456,normal
11.293826,normal
11.252048,normal
11.208861,normal
11.143188,normal
11.097945,normal
11.058881,normal
11.019297,normal
11.149296,normal
11.370846,normal
11.345578,normal
11.299857,normal
11.257631,normal
11.216511,normal
11.175205,normal
11.135541,normal
11.095305,normal
11.05557,normal
11.018324,normal
11.148149,normal
11.389573,normal
11.363313,normal
11.290068,normal
11.248296,normal
11.203657,normal
11.13754,normal
11.091727,normal
11.052742,normal
11.0148,normal
11.181623,normal
11.387185,normal
11.36201,normal
11.31572,normal
11.272056,normal
11.230362,normal
11.189962,normal
11.148131,normal
11.107664,normal
11.06639,normal
11.028276,normal
11.040458,normal
11.391564,normal
11.386545,normal
11.338613,normal
11.295659,normal
11.253241,normal
11.211733,normal
11.169659,normal
11.129424,normal
11.088458,normal
11.050131,normal
11.012761,normal
11.215785,normal
11.378283,normal
11.326653,normal
11.271855,normal
11.230038,normal
11.173497,normal
11.114367,normal
11.073515,normal
11.022725,normal
11.23473,normal
11.41844,normal
11.387384,normal
11.339806,normal
11.296075,normal
11.253391,normal
11.212362,normal
11.169662,normal
11.127382,normal
11.085979,normal
11.045624,normal
11.005159,normal
11.32074,normal
11.38837,normal
11.354815,normal
11.308634,normal
11.264538,normal
11.222275,normal
11.178964,normal
11.137948,normal
11.097775,normal
11.059433,normal
11.020286,normal
11.11224,normal
11.360773,normal
11.338889,normal
11.27277,normal
11.228008,normal
11.181445,normal
11.117543,normal
11.074278,normal
11.034657,normal
11.004798,normal
11.400568,normal
11.41571,normal
11.369123,normal
11.326394,normal
11.28421,normal
11.241855,normal
11.197958,normal
11.155244,normal
11.113636,normal
11.074043,normal
11.033095,normal
10.999806,normal
11.394129,normal
11.39109,normal
11.328214,normal
11.269396,normal
11.227185,normal
11.178111,normal
11.116126,normal
11.072079,normal
11.031909,normal
11.031109,normal
11.407191,normal
11.400791,normal
11.353192,normal
11.308757,normal
11.265556,normal
11.222376,normal
11.180123,normal
11.137604,normal
11.096458,normal
11.055996,normal
11.016142,normal
11.179816,normal
11.37926,normal
11.355805,normal
11.305804,normal
11.260473,normal
11.216881,normal
11.175835,normal
11.133634,normal
11.093157,normal
11.053068,normal
11.015443,normal
11.188301,normal
11.367636,normal
11.325684,normal
11.259194,normal
11.217478,normal
11.165999,normal
11.101475,normal
11.059703,normal
11.014442,normal
11.229494,normal
11.412108,normal
11.386734,normal
11.342967,normal
11.299867,normal
11.256615,normal
11.214674,normal
11.17203,normal
11.131249,normal
11.089167,normal
11.048127,normal
11.009073,normal
11.2457,normal
11.400967,normal
11.379974,normal
11.333831,normal
11.290798,normal
11.247549,normal
11.205009,normal
11.162406,normal
11.120688,normal
11.080096,normal
11.04052,normal
11.002114,normal
11.314404,normal
11.378077,normal
11.320017,normal
11.266326,normal
11.223503,normal
11.160644,normal
11.105742,normal
11.065101,normal
11.026247,normal
11.090934,normal
11.396887,normal
11.396028,normal
11.347697,normal
11.303538,normal
11.261132,normal
11.219196,normal
11.177757,normal
11.135597,normal
11.093744,normal
11.053358,normal
11.013367,normal
11.212819,normal
11.37391,normal
11.336003,normal
11.264729,normal
11.221097,normal
11.176885,normal
11.113501,normal
11.062049,normal
11.022063,normal
11.137489,normal
11.399601,normal
11.385677,normal
11.336659,normal
11.292121,normal
11.248984,normal
11.204904,normal
11.161256,normal
11.118264,normal
11.077141,normal
11.036968,normal
10.99944,normal
11.371131,normal
11.389764,normal
11.335692,normal
11.290094,normal
11.246903,normal
11.202365,normal
11.159143,normal
11.116704,normal
11.075014,normal
11.033751,normal
11.010352,normal
11.371418,normal
11.352817,normal
11.283164,normal
11.239289,normal
11.191871,normal
11.125983,normal
11.083318,normal
11.042306,normal
11.002394,normal
11.321196,normal
11.38471,normal
11.342686,normal
11.29933,normal
11.258436,normal
11.216236,normal
11.175899,normal
11.135817,normal
11.095194,normal
11.055594,normal
11.016837,normal
11.168732,normal
11.354762,normal
11.314118,normal
11.24508,normal
11.201723,normal
11.1547,normal
11.089391,normal
11.0454,normal
11.004627,normal
11.310826,normal
11.380224,normal
11.337328,normal
11.292868,normal
11.251784,normal
11.211007,normal
11.171391,normal
11.13024,normal
11.088607,normal
11.049004,normal
11.009963,normal
11.228786,normal
11.372382,normal
11.330217,normal
11.262146,normal
11.217497,normal
11.173708,normal
11.110156,normal
11.063975,normal
11.023913,normal
11.096544,normal
11.398136,normal
11.382939,normal
11.335449,normal
11.293146,normal
11.253503,normal
11.213906,normal
11.173323,normal
11.132129,normal
11.093185,normal
11.05363,normal
11.016198,normal
11.188141,normal
11.402725,normal
11.371577,normal
11.300909,normal
11.255104,normal
11.213248,normal
11.147568,normal
11.100567,normal
11.062496,normal
11.02357,normal
11.107326,normal
11.40578,normal
11.39852,normal
11.353293,normal
11.311296,normal
11.270108,normal
11.228085,normal
11.187093,normal
11.1467,normal
11.105387,normal
11.064763,normal
11.025741,normal
11.088507,normal
11.397106,normal
11.388613,normal
11.341066,normal
11.299678,normal
11.258688,normal
