value,method
10.991385,normal
11.095586,normal
11.09674,normal
11.051896,normal
11.005053,normal
10.977431,normal
11.073623,normal
11.100889,normal
11.058808,normal
11.01113,normal
10.972424,normal
11.051777,normal
11.109186,normal
11.075061,normal
11.025791,normal
10.979753,normal
11.022988,normal
11.117969,normal
11.091563,normal
11.043049,normal
10.994091,normal
10.985304,normal
11.09514,normal
11.106401,normal
11.06212,normal
11.013767,normal
10.972195,normal
11.053556,normal
11.128425,normal
11.095406,normal
11.046943,normal
10.998907,normal
10.979231,normal
11.088311,normal
11.118296,normal
11.076288,normal
11.028254,normal
10.982649,normal
11.007043,normal
11.110012,normal
11.099324,normal
11.054031,normal
11.007917,normal
10.973243,normal
11.062535,normal
11.111698,normal
11.075829,normal
11.029281,normal
10.984995,normal
11.006127,normal
11.101932,normal
11.087744,normal
11.042631,normal
10.996713,normal
10.98205,normal
11.084168,normal
11.105182,normal
11.063079,normal
11.01637,normal
10.974618,normal
11.048021,normal
11.117519,normal
11.082682,normal
11.033405,normal
10.985856,normal
10.99997,normal
11.109482,normal
11.10351,normal
11.056258,normal
11.00726,normal
10.973493,normal
11.074023,normal
11.115234,normal
11.074903,normal
11.026671,normal
10.980681,normal
11.020991,normal
11.113309,normal
11.089815,normal
11.043892,normal
10.996958,normal
10.981627,normal
11.085426,normal
11.109488,normal
11.068767,normal
11.022879,normal
10.980101,normal
11.018668,normal
11.110424,normal
11.094731,normal
11.051015,normal
11.006311,normal
10.973846,normal
11.058556,normal
11.108039,normal
11.071787,normal
11.025174,normal
10.981302,normal
11.014945,normal
11.103172,normal
11.086428,normal
11.039669,normal
10.99398,normal
10.987002,normal
11.100918,normal
11.114095,normal
11.066991,normal
11.01863,normal
10.974581,normal
11.041341,normal
11.116006,normal
11.086267,normal
11.038803,normal
10.991247,normal
10.993543,normal
11.103304,normal
11.100288,normal
11.055041,normal
11.008491,normal
10.973054,normal
11.06427,normal
11.106144,normal
11.06605,normal
11.020062,normal
10.976851,normal
11.028073,normal
11.110733,normal
11.088458,normal
11.042008,normal
10.996905,normal
10.982039,normal
11.095488,normal
11.113025,normal
11.066522,normal
11.018334,normal
10.974609,normal
11.031774,normal
11.117731,normal
11.093657,normal
11.047582,normal
11.000253,normal
10.978333,normal
11.080765,normal
11.111943,normal
11.072475,normal
11.025606,normal
10.981888,normal
11.010403,normal
11.105394,normal
11.09232,normal
11.049094,normal
11.003678,normal
10.974434,normal
11.067504,normal
11.104956,normal
11.068027,normal
11.023158,normal
10.980296,normal
11.015126,normal
11.108027,normal
11.093786,normal
11.047728,normal
11.00003,normal
10.979311,normal
11.088684,normal
11.109904,normal
11.066556,normal
11.019347,normal
10.974298,normal
11.029353,normal
11.124298,normal
11.102118,normal
11.055233,normal
11.007571,normal
10.97257,normal
11.064738,normal
11.117368,normal
11.081765,normal
11.034358,normal
10.989351,normal
10.994391,normal
11.1004,normal
11.105636,normal
11.063818,normal
11.018554,normal
10.976626,normal
11.033483,normal
11.108379,normal
11.083148,normal
11.038669,normal
10.994557,normal
10.986821,normal
11.08995,normal
11.094173,normal
11.051227,normal
11.005342,normal
10.973136,normal
11.062422,normal
11.107903,normal
11.071927,normal
11.024839,normal
10.978791,normal
11.022631,normal
11.117182,normal
11.0919,normal
11.044546,normal
10.997106,normal
10.979633,normal
11.087732,normal
11.113381,normal
11.071787,normal
11.022366,normal
10.975484,normal
11.027466,normal
11.118993,normal
11.098232,normal
11.051549,normal
11.003796,normal
10.973877,normal
11.07152,normal
11.11528,normal
11.078174,normal
11.030553,normal
10.983804,normal
11.002637,normal
11.107595,normal
11.09947,normal
11.053974,normal
11.007692,normal
10.973278,normal
11.058591,normal
11.107267,normal
11.072483,normal
11.025729,normal
10.98226,normal
11.020694,normal
11.105224,normal
11.082958,normal
11.03816,normal
10.992962,normal
10.986954,normal
11.090335,normal
11.102183,normal
11.058622,normal
11.011494,normal
10.973216,normal
11.056634,normal
11.116043,normal
11.079257,normal
11.030736,normal
10.982405,normal
11.01254,normal
11.114244,normal
11.100486,normal
11.054187,normal
11.006627,normal
10.973303,normal
11.07052,normal
11.116269,normal
11.077299,normal
11.030229,normal
10.985642,normal
11.004507,normal
11.108254,normal
11.098916,normal
11.052619,normal
11.006543,normal
10.976959,normal
11.072057,normal
11.106986,normal
11.068091,normal
11.021866,normal
10.977675,normal
11.02929,normal
11.103183,normal
11.075835,normal
11.029684,normal
10.984108,normal
11.004754,normal
11.106328,normal
11.100359,normal
11.054016,normal
11.006072,normal
10.975179,normal
11.074561,normal
11.115774,normal
11.075431,normal
11.02873,normal
10.983273,normal
11.011722,normal
11.114739,normal
11.103198,normal
11.054064,normal
11.005252,normal
10.974624,normal
11.077863,normal
11.123761,normal
11.086922,normal
11.038728,normal
10.991883,normal
10.992194,normal
11.105739,normal
11.111455,normal
11.068168,normal
11.021875,normal
10.978197,normal
11.030992,normal
11.11847,normal
11.096887,normal
11.05092,normal
11.004619,normal
10.978539,normal
11.074635,normal
11.109152,normal
11.071196,normal
11.025248,normal
10.980778,normal
11.028082,normal
11.107677,normal
11.082137,normal
11.03587,normal
10.990929,normal
10.993209,normal
11.097883,normal
11.102624,normal
11.059247,normal
11.011853,normal
10.973845,normal
11.062443,normal
11.115312,normal
11.076218,normal
11.028323,normal
10.981907,normal
11.014462,normal
11.118077,normal
11.104603,normal
11.055782,normal
11.006835,normal
10.974075,normal
11.073331,normal
11.126492,normal
11.091462,normal
11.046296,normal
11.000053,normal
10.976617,normal
11.083756,normal
11.120415,normal
11.081122,normal
11.033902,normal
10.988947,normal
10.992704,normal
11.099697,normal
11.104383,normal
11.061885,normal
11.018578,normal
10.976696,normal
11.031125,normal
11.107841,normal
11.083613,normal
11.038233,normal
10.993764,normal
10.986626,normal
11.091089,normal
11.10172,normal
11.059701,normal
11.013352,normal
10.97305,normal
11.048361,normal
11.123908,normal
11.094825,normal
11.045945,normal
10.999306,normal
10.981583,normal
11.089125,normal
11.114189,normal
11.075289,normal
11.029436,normal
10.985193,normal
11.003873,normal
11.107126,normal
11.10311,normal
11.060646,normal
11.015545,normal
10.97542,normal
11.043967,normal
11.108651,normal
11.080493,normal
11.036565,normal
10.993181,normal
10.988687,normal
11.090837,normal
11.096631,normal
11.055848,normal
11.012972,normal
10.975471,normal
11.043652,normal
11.112849,normal
11.08517,normal
11.040201,normal
10.994351,normal
10.990785,normal
11.100142,normal
11.10226,normal
11.058196,normal
11.011202,normal
10.973566,normal
11.057192,normal
11.119992,normal
11.088511,normal
11.043369,normal
10.998688,normal
10.980991,normal
11.086648,normal
11.115786,normal
11.077362,normal
11.031313,normal
10.98745,normal
10.994137,normal
11.101598,normal
11.106478,normal
11.066063,normal
11.02157,normal
10.978687,normal
11.025343,normal
11.108793,normal
11.089545,normal
11.046134,normal
11.001874,normal
10.977191,normal
11.073373,normal
11.10039,normal
11.06124,normal
11.017067,normal
10.975953,normal
11.031248,normal
11.110041,normal
11.08821,normal
11.04355,normal
10.998324,normal
10.980765,normal
11.090726,normal
11.11091,normal
11.068642,normal
11.021542,normal
10.978014,normal
11.028116,normal
11.11927,normal
11.098469,normal
11.052317,normal
11.003691,normal
10.973324,normal
11.075632,normal
11.124774,normal
11.088448,normal
11.041797,normal
10.996348,normal
10.981784,normal
11.090475,normal
11.114912,normal
11.076014,normal
11.030377,normal
10.986584,normal
10.99751,normal
11.103003,normal
11.102257,normal
11.059178,normal
11.014877,normal
10.974583,normal
11.040149,normal
11.108748,normal
11.083576,normal
11.041517,normal
10.999434,normal
10.979947,normal
11.07972,normal
11.101078,normal
11.062134,normal
11.018119,normal
10.976865,normal
11.027657,normal
11.109775,normal
11.088966,normal
11.044211,normal
10.998755,normal
10.983895,normal
11.088594,normal
11.101161,normal
11.059499,normal
11.012535,normal
10.972717,normal
11.046728,normal
11.123941,normal
11.097754,normal
11.052624,normal
11.008059,normal
10.974618,normal
11.061128,normal
11.116632,normal
11.085417,normal
11.040586,normal
10.997187,normal
10.98255,normal
11.08546,normal
11.108408,normal
11.070123,normal
11.026328,normal
10.983547,normal
11.007934,normal
11.101221,normal
11.089949,normal
11.04714,normal
11.002226,normal
10.978041,normal
11.07225,normal
11.103937,normal
11.067192,normal
11.021448,normal
10.977957,normal
11.020854,normal
11.118983,normal
11.101345,normal
11.05364,normal
11.006848,normal
10.974399,normal
11.063686,normal
11.117179,normal
11.086615,normal
11.041502,normal
10.997179,normal
10.982197,normal
11.087075,normal
11.107848,normal
11.068865,normal
11.024249,normal
10.98167,normal
11.014002,normal
11.104339,normal
11.089217,normal
11.04686,normal
11.003149,normal
10.975888,normal
11.07313,normal
11.106009,normal
11.067501,normal
11.022335,normal
10.978538,normal
11.021447,normal
11.110599,normal
11.093545,normal
11.048482,normal
11.002724,normal
10.9778,normal
11.073363,normal
11.112958,normal
11.079102,normal
11.034279,normal
10.990988,normal
10.990308,normal
11.096042,normal
11.104911,normal
11.064588,normal
11.020657,normal
10.979098,normal
11.018986,normal
11.104849,normal
11.088531,normal
11.04775,normal
11.003862,normal
10.97648,normal
11.063783,normal
11.101264,normal
11.066836,normal
11.022743,normal
10.979758,normal
11.019843,normal
11.101142,normal
11.083637,normal
11.04133,normal
10.99768,normal
10.977623,normal
11.083342,normal
11.115187,normal
11.075949,normal
11.029779,normal
10.984054,normal
11.006467,normal
11.105649,normal
11.096314,normal
11.054022,normal
11.009694,normal
10.973869,normal
11.05548,normal
11.11486,normal
11.08535,normal
11.04187,normal
10.998019,normal
10.978621,normal
11.080206,normal
11.108981,normal
11.071218,normal
11.027262,normal
10.98355,normal
11.005104,normal
11.103077,normal
11.095121,normal
11.05512,normal
11.011534,normal
10.973666,normal
11.045634,normal
11.10428,normal
11.074679,normal
11.031265,normal
10.988201,normal
10.991317,normal
11.093385,normal
11.102569,normal
11.061229,normal
11.016172,normal
10.975162,normal
11.044095,normal
11.107677,normal
11.078365,normal
11.033394,normal
10.988024,normal
10.99368,normal
11.099966,normal
11.107017,normal
11.066633,normal
11.021761,normal
10.981272,normal
11.019214,normal
11.110039,normal
11.095852,normal
11.053667,normal
11.010135,normal
10.973859,normal
11.04662,normal
11.10956,normal
11.083192,normal
11.040566,normal
10.997417,normal
10.981088,normal
11.07802,normal
11.100591,normal
11.063921,normal
11.02022,normal
10.977972,normal
11.021568,normal
11.10436,normal
11.085398,normal
11.041771,normal
10.997508,normal
10.976951,normal
11.0775,normal
11.113835,normal
11.076972,normal
11.032561,normal
10.988879,normal
10.994623,normal
11.099659,normal
11.106403,normal
11.066856,normal
11.022829,normal
10.980163,normal
11.01453,normal
11.102793,normal
11.09129,normal
11.049975,normal
11.00749,normal
10.97539,normal
11.053829,normal
11.106952,normal
11.07879,normal
11.03653,normal
10.994763,normal
10.985372,normal
11.08292,normal
11.095926,normal
11.05771,normal
11.014211,normal
10.974527,normal
11.035465,normal
11.103595,normal
11.080921,normal
11.037254,normal
10.993315,normal
10.985319,normal
11.091491,normal
11.103407,normal
11.060783,normal
11.015578,normal
10.973808,normal
11.035394,normal
11.107624,normal
11.085263,normal
11.041017,normal
10.996702,normal
10.981373,normal
11.084547,normal
11.108254,normal
11.070608,normal
11.025966,normal
10.982718,normal
11.006835,normal
11.099776,normal
11.089033,normal
11.048127,normal
11.005138,normal
10.975641,normal
11.064167,normal
11.102597,normal
11.069184,normal
11.025705,normal
10.984013,normal
11.008614,normal
11.095531,normal
11.08271,normal
11.041265,normal
10.997734,normal
10.977952,normal
11.074806,normal
11.107664,normal
11.071325,normal
11.026948,normal
10.982495,normal
11.009909,normal
11.102103,normal
11.089476,normal
11.046715,normal
11.00122,normal
10.974892,normal
11.072717,normal
11.115211,normal
11.080685,normal
11.036694,normal
10.99415,normal
10.984249,normal
11.087132,normal
11.10577,normal
11.068865,normal
11.025284,normal
10.983799,normal
11.008049,normal
11.0985,normal
11.090942,normal
11.051473,normal
11.009062,normal
10.975062,normal
11.04832,normal
11.103132,normal
11.075892,normal
11.032538,normal
10.989528,normal
10.995814,normal
11.090629,normal
11.089552,normal
11.049317,normal
11.005247,normal
10.973442,normal
11.06177,normal
11.114123,normal
11.082503,normal
11.038305,normal
10.99427,normal
10.984593,normal
11.089612,normal
11.110552,normal
11.073997,normal
11.030872,normal
10.988584,normal
10.994209,normal
11.092385,normal
11.09737,normal
11.059056,normal
11.016966,normal
10.977533,normal
11.027038,normal
11.100155,normal
11.082398,normal
11.042198,normal
11.000605,normal
10.977654,normal
11.068751,normal
11.098377,normal
11.061936,normal
11.019435,normal
10.978261,normal
11.024026,normal
11.098951,normal
11.080511,normal
11.038319,normal
10.995393,normal
10.981442,normal
11.084306,normal
11.104801,normal
11.064541,normal
11.019237,normal
10.976694,normal
11.027531,normal
11.110613,normal
11.091523,normal
11.048851,normal
11.004763,normal
10.974133,normal
11.059751,normal
11.109765,normal
11.077951,normal
11.035055,normal
10.99153,normal
10.98526,normal
11.087582,normal
11.101309,normal
11.063136,normal
11.020399,normal
10.981096,normal
11.012969,normal
11.098548,normal
11.085211,normal
11.045167,normal
11.002592,normal
10.975519,normal
11.062176,normal
11.098846,normal
11.063643,normal
11.019903,normal
10.97831,normal
11.018253,normal
11.100955,normal
11.085299,normal
11.04208,normal
10.998002,normal
10.981196,normal
11.084034,normal
11.102646,normal
11.0629,normal
11.016955,normal
10.975255,normal
11.027209,normal
11.112783,normal
11.09548,normal
11.053662,normal
11.009814,normal
10.973618,normal
11.048863,normal
11.108828,normal
11.079021,normal
11.035514,normal
10.992218,normal
10.987421,normal
11.088004,normal
11.101812,normal
11.061878,normal
11.018164,normal
10.97684,normal
11.026642,normal
11.103645,normal
11.082383,normal
11.040463,normal
10.997727,normal
10.979203,normal
11.072934,normal
11.093398,normal
11.055573,normal
11.012061,normal
10.972806,normal
11.036165,normal
11.11025,normal
11.087231,normal
11.044045,normal
10.998953,normal
10.980828,normal
11.078784,normal
11.102378,normal
11.062759,normal
11.017357,normal
10.974608,normal
11.028909,normal
11.114647,normal
11.096108,normal
11.052902,normal
11.009315,normal
10.973337,normal
11.050773,normal
11.11134,normal
11.083985,normal
11.041423,normal
10.997633,normal
10.979623,normal
11.076838,normal
11.105185,normal
11.070306,normal
11.028092,normal
10.987492,normal
10.998861,normal
11.097121,normal
11.09764,normal
11.056807,normal
11.013337,normal
10.974633,normal
11.041201,normal
11.105746,normal
11.080626,normal
11.036996,normal
10.993251,normal
10.987268,normal
11.09303,normal
11.104052,normal
11.062443,normal
11.018289,normal
10.976651,normal
11.027426,normal
11.111527,normal
11.093578,normal
11.050447,normal
11.007789,normal
10.97358,normal
11.053809,normal
11.105658,normal
11.075249,normal
11.034534,normal
10.995338,normal
10.983411,normal
11.080334,normal
11.095972,normal
11.05907,normal
11.017325,normal
10.978237,normal
11.027113,normal
11.097412,normal
11.078111,normal
11.036246,normal
10.993567,normal
10.9831,normal
11.090844,normal
11.112391,normal
11.070958,normal
11.026238,normal
10.984021,normal
11.005134,normal
11.104167,normal
11.102525,normal
11.063713,normal
11.021462,normal
10.979555,normal
11.012839,normal
11.103939,normal
11.096425,normal
11.056096,normal
11.014607,normal
10.975363,normal
11.029779,normal
11.102332,normal
11.083208,normal
11.044524,normal
11.003839,normal
10.974986,normal
11.056471,normal
11.096549,normal
11.063156,normal
11.021572,normal
10.98002,normal
11.015911,normal
11.098693,normal
11.086097,normal
11.044397,normal
11.002148,normal
10.977029,normal
11.073856,normal
11.107843,normal
11.07165,normal
11.027008,normal
10.982935,normal
11.007887,normal
11.103327,normal
11.100995,normal
11.060244,normal
11.017253,normal
10.976877,normal
11.025966,normal
11.107811,normal
11.090912,normal
11.050486,normal
11.008477,normal
10.974014,normal
11.04777,normal
11.105715,normal
11.07947,normal
11.038026,normal
10.9957,normal
10.981892,normal
11.077249,normal
11.096982,normal
11.061483,normal
11.018782,normal
10.978559,normal
11.026607,normal
11.101905,normal
11.082705,normal
11.041342,normal
10.99955,normal
10.978581,normal
11.075506,normal
11.112959,normal
11.076744,normal
11.032565,normal
10.988074,normal
10.994267,normal
11.098221,normal
11.10572,normal
11.066912,normal
11.02396,normal
10.981296,normal
11.009201,normal
11.100034,normal
11.091788,normal
11.052263,normal
11.010258,normal
10.975037,normal
11.042712,normal
11.103656,normal
11.078453,normal
11.037908,normal
10.996542,normal
10.983273,normal
11.077964,normal
11.09654,normal
11.060253,normal
11.017793,normal
10.977485,normal
11.019871,normal
11.10216,normal
11.087641,normal
11.045244,normal
11.003706,normal
10.976828,normal
11.069196,normal
11.099986,normal
11.06564,normal
11.020699,normal
10.978717,normal
11.015403,normal
11.10928,normal
11.098075,normal
11.056545,normal
11.013125,normal
10.975427,normal
11.039175,normal
11.110362,normal
11.086946,normal
11.045837,normal
11.005037,normal
10.97722,normal
11.059603,normal
11.102735,normal
11.072783,normal
11.031058,normal
10.990355,normal
10.989808,normal
11.085131,normal
11.092835,normal
11.055072,normal
11.01284,normal
10.974016,normal
11.03782,normal
11.100177,normal
11.074963,normal
11.031443,normal
10.987667,normal
10.990464,normal
11.094483,normal
11.101212,normal
11.060345,normal
11.014892,normal
10.97553,normal
11.03616,normal
11.107697,normal
11.085905,normal
11.044569,normal
11.003255,normal
10.97569,normal
11.060349,normal
11.103332,normal
11.071963,normal
11.030305,normal
10.988899,normal
10.994044,normal
11.087855,normal
11.090368,normal
11.052119,normal
11.009684,normal
10.975185,normal
11.045382,normal
11.098353,normal
11.06874,normal
11.027365,normal
10.984837,normal
10.995839,normal
11.088594,normal
11.090848,normal
11.051275,normal
11.008615,normal
10.972752,normal
11.048785,normal
11.107201,normal
11.080401,normal
11.037178,normal
10.992654,normal
10.983279,normal
11.085674,normal
11.110733,normal
11.072779,normal
11.028283,normal
10.986185,normal
10.997283,normal
11.093922,normal
11.097012,normal
11.057308,normal
11.013207,normal
10.975393,normal
11.042011,normal
11.104873,normal
11.079336,normal
11.037075,normal
10.994817,normal
10.982927,normal
11.077758,normal
11.097652,normal
11.060815,normal
11.018262,normal
10.977928,normal
11.032722,normal
11.100823,normal
11.077411,normal
11.035266,normal
10.991944,normal
10.986209,normal
11.090859,normal
11.106915,normal
11.067326,normal
11.02255,normal
10.98045,normal
11.015162,normal
11.10888,normal
11.099414,normal
11.05812,normal
11.015472,normal
10.976512,normal
11.036516,normal
11.107512,normal
11.084348,normal
11.042528,normal
11.000001,normal
10.979364,normal
11.073335,normal
11.10334,normal
11.068733,normal
11.028689,normal
10.98839,normal
11.000097,normal
11.094461,normal
11.089187,normal
11.050521,normal
11.007973,normal
10.975832,normal
11.048739,normal
11.107104,normal
11.077626,normal
11.035847,normal
10.99301,normal
10.991036,normal
11.09526,normal
11.10162,normal
11.061593,normal
11.017448,normal
10.976622,normal
11.031225,normal
11.11306,normal
11.095132,normal
11.053706,normal
11.010167,normal
10.975833,normal
11.05297,normal
11.116083,normal
11.091668,normal
11.050139,normal
11.007122,normal
10.975902,normal
11.053983,normal
11.1055,normal
11.076847,normal
11.03562,normal
10.994466,normal
10.987173,normal
11.085553,normal
11.099346,normal
11.062956,normal
11.021134,normal
10.980456,normal
11.017641,normal
11.100201,normal
11.088366,normal
11.046978,normal
11.004531,normal
10.975035,normal
11.063667,normal
11.117201,normal
11.083922,normal
11.040226,normal
10.997999,normal
10.982475,normal
11.082577,normal
11.108054,normal
11.071465,normal
11.028856,normal
10.986816,normal
10.994763,normal
11.093056,normal
11.096895,normal
11.057377,normal
11.014783,normal
10.975635,normal
11.034727,normal
11.102742,normal
11.077826,normal
11.038075,normal
10.995746,normal
10.982302,normal
11.076261,normal
11.098912,normal
11.06245,normal
11.019587,normal
10.978498,normal
11.02335,normal
11.109607,normal
11.094036,normal
11.051591,normal
11.007532,normal
10.975115,normal
11.056868,normal
11.108367,normal
11.079246,normal
11.035325,normal
10.993911,normal
10.985718,normal
11.08444,normal
11.102394,normal
11.06544,normal
11.022406,normal
10.981351,normal
11.010308,normal
11.098537,normal
11.087358,normal
11.048331,normal
11.006379,normal
10.974331,normal
11.054836,normal
11.103242,normal
11.07168,normal
11.028439,normal
10.985677,normal
10.999486,normal
11.097907,normal
11.100282,normal
11.061189,normal
11.017796,normal
10.976472,normal
11.024473,normal
11.104353,normal
11.088993,normal
11.04835,normal
11.005441,normal
10.974133,normal
11.05407,normal
11.105754,normal
11.077354,normal
11.03506,normal
10.99269,normal
10.987166,normal
11.081725,normal
11.096109,normal
11.059799,normal
11.018002,normal
10.978536,normal
11.019391,normal
11.097974,normal
11.081607,normal
11.041109,normal
10.999591,normal
10.981026,normal
11.06892,normal
11.10302,normal
11.069323,normal
11.026641,normal
10.984192,normal
11.007017,normal
11.095419,normal
11.086272,normal
11.044809,normal
11.002362,normal
10.974286,normal
11.063666,normal
11.111418,normal
11.083089,normal
11.040138,normal
10.998734,normal
10.977994,normal
11.071134,normal
11.105606,normal
11.073745,normal
11.032004,normal
10.991738,normal
10.986766,normal
11.08293,normal
11.097134,normal
11.061966,normal
11.021445,normal
10.98196,normal
11.006877,normal
11.09446,normal
11.085531,normal
11.047413,normal
11.004141,normal
10.975697,normal
11.056581,normal
11.101448,normal
11.070985,normal
11.02845,normal
10.986621,normal
10.994373,normal
11.094806,normal
11.09804,normal
11.057821,normal
11.014322,normal
10.974557,normal
11.033817,normal
11.107155,normal
11.088484,normal
11.047423,normal
11.00364,normal
10.974405,normal
11.060613,normal
11.111344,normal
11.081833,normal
11.040871,normal
10.99874,normal
10.976867,normal
11.067359,normal
11.104009,normal
11.070251,normal
11.030064,normal
10.988326,normal
10.994726,normal
11.087556,normal
11.09011,normal
11.05195,normal
11.011097,normal
10.974815,normal
11.041059,normal
11.10026,normal
11.074765,normal
11.032808,normal
10.991698,normal
10.988717,normal
11.094315,normal
11.107646,normal
11.069324,normal
11.026981,normal
10.987131,normal
10.997533,normal
11.097343,normal
11.101443,normal
11.063397,normal
11.021636,normal
10.981699,normal
11.010727,normal
11.099245,normal
11.092073,normal
11.053584,normal
11.014204,normal
10.976937,normal
11.029576,normal
11.101389,normal
11.084044,normal
11.043683,normal
11.003884,normal
10.976166,normal
11.057412,normal
11.098832,normal
11.070183,normal
11.03057,normal
10.990253,normal
10.989863,normal
11.090607,normal
11.106142,normal
11.070342,normal
11.028908,normal
10.986454,normal
10.998978,normal
11.093836,normal
11.095382,normal
11.055706,normal
11.01335,normal
10.976207,normal
11.040182,normal
11.11252,normal
11.091047,normal
11.050885,normal
11.01027,normal
10.975324,normal
11.044231,normal
11.110374,normal
11.086994,normal
11.047215,normal
11.005966,normal
10.977602,normal
11.058105,normal
11.106079,normal
11.076818,normal
11.037796,normal
10.999501,normal
10.982905,normal
11.072155,normal
11.096491,normal
11.063096,normal
11.022259,normal
10.982052,normal
11.011031,normal
11.097138,normal
11.088816,normal
11.048662,normal
11.007359,normal
10.976673,normal
11.059311,normal
11.111156,normal
11.081077,normal
11.038502,normal
10.996342,normal
10.984963,normal
11.085481,normal
11.110363,normal
11.075012,normal
11.033539,normal
10.992707,normal
10.989615,normal
11.092384,normal
11.107305,normal
11.075098,normal
11.036358,normal
10.995776,normal
10.983563,normal
11.082189,normal
11.108186,normal
11.074214,normal
11.033885,normal
10.992865,normal
10.989953,normal
11.0869,normal
11.096749,normal
11.062037,normal
11.023852,normal
10.984301,normal
11.013612,normal
11.09763,normal
11.0867,normal
11.048197,normal
11.007333,normal
10.975332,normal
11.052863,normal
11.112559,normal
11.085253,normal
11.043543,normal
11.002407,normal
10.980234,normal
11.071324,normal
11.112676,normal
11.082707,normal
11.042598,normal
11.001538,normal
10.980237,normal
11.070505,normal
11.106697,normal
11.074032,normal
11.035532,normal
10.996379,normal
10.986086,normal
11.080609,normal
11.099193,normal
11.06581,normal
11.026484,normal
10.988277,normal
10.997386,normal
11.095905,normal
11.096752,normal
11.059257,normal
11.017003,normal
10.978728,normal
11.023986,normal
11.107379,normal
11.093025,normal
11.054025,normal
11.012977,normal
10.976423,normal
11.040789,normal
11.108551,normal
11.087031,normal
11.047778,normal
11.007929,normal
10.975231,normal
11.048293,normal
11.103211,normal
11.078035,normal
11.037939,normal
10.997953,normal
10.979991,normal
11.070122,normal
11.099473,normal
11.065278,normal
11.026249,normal
10.986965,normal
10.997899,normal
11.090208,normal
11.09022,normal
11.051758,normal
11.01025,normal
10.975722,normal
11.044014,normal
11.110413,normal
11.086417,normal
11.044004,normal
11.002019,normal
10.97685,normal
11.063487,normal
11.106109,normal
11.075974,normal
11.035566,normal
10.994591,normal
10.984359,normal
11.079007,normal
11.098644,normal
11.063754,normal
11.023333,normal
10.983672,normal
11.00491,normal
11.092672,normal
11.087308,normal
11.04987,normal
11.00922,normal
10.975444,normal
11.045277,normal
11.098516,normal
11.072686,normal
11.032803,normal
10.992639,normal
10.984578,normal
11.084353,normal
11.104176,normal
11.066995,normal
11.024922,normal
10.983293,normal
11.001521,normal
11.095537,normal
11.095044,normal
11.057058,normal
11.016664,normal
10.977726,normal
11.02669,normal
11.100775,normal
11.084081,normal
11.045388,normal
11.004399,normal
10.976071,normal
11.054318,normal
11.097711,normal
11.069106,normal
11.028983,normal
10.990041,normal
10.991372,normal
11.086843,normal
11.095397,normal
11.058201,normal
11.017663,normal
10.977544,normal
11.01863,normal
11.100179,normal
11.087007,normal
11.046921,normal
11.005468,normal
10.973877,normal
11.04942,normal
11.103382,normal
11.078027,normal
11.03813,normal
10.997928,normal
10.980009,normal
11.070378,normal
11.100837,normal
11.067749,normal
11.027713,normal
10.988421,normal
10.992652,normal
11.083348,normal
11.089175,normal
11.054086,normal
11.016863,normal
10.979121,normal
11.015006,normal
11.091482,normal
11.077497,normal
11.040223,normal
10.998385,normal
10.978979,normal
11.062573,normal
11.097502,normal
11.065208,normal
11.026001,normal
10.985968,normal
11.000046,normal
11.089432,normal
11.083036,normal
11.044757,normal
11.001874,normal
10.976183,normal
11.061205,normal
11.105579,normal
11.074096,normal
11.032293,normal
10.99014,normal
10.987391,normal
11.084674,normal
11.099431,normal
11.064188,normal
11.024273,normal
10.98369,normal
10.9996,normal
11.091076,normal
11.090181,normal
11.053694,normal
11.013669,normal
10.976525,normal
11.027939,normal
11.097219,normal
11.076696,normal
11.03882,normal
10.99939,normal
10.978224,normal
11.061801,normal
11.093525,normal
11.061689,normal
11.022426,normal
10.982545,normal
11.003737,normal
11.090888,normal
11.088431,normal
11.050295,normal
11.009294,normal
10.974924,normal
11.04381,normal
11.102555,normal
11.077959,normal
11.036474,normal
10.993073,normal
10.982668,normal
11.081388,normal
11.105013,normal
11.070973,normal
11.029248,normal
10.988695,normal
10.991855,normal
11.084749,normal
11.094097,normal
11.057909,normal
11.017698,normal
10.978947,normal
11.016346,normal
11.095169,normal
11.083074,normal
11.045287,normal
11.006103,normal
10.976716,normal
11.048544,normal
11.09513,normal
11.069242,normal
11.031959,normal
10.994419,normal
10.986739,normal
11.076427,normal
11.08874,normal
11.055895,normal
11.015912,normal
10.979472,normal
11.020895,normal
11.099208,normal
11.084264,normal
11.045983,normal
11.005215,normal
10.977604,normal
11.054674,normal
11.096667,normal
11.066316,normal
11.026052,normal
10.986156,normal
11.000786,normal
11.09528,normal
11.095533,normal
11.058732,normal
11.018547,normal
10.980427,normal
11.014064,normal
11.099765,normal
11.093552,normal
11.057306,normal
11.018152,normal
10.978953,normal
11.020972,normal
11.10133,normal
11.088272,normal
11.051027,normal
11.011175,normal
10.977018,normal
11.035234,normal
11.099013,normal
11.078538,normal
11.040971,normal
11.001108,normal
10.978185,normal
11.063858,normal
11.102499,normal
11.072303,normal
11.033492,normal
10.994924,normal
10.985613,normal
11.084153,normal
11.100585,normal
11.066039,normal
11.024951,normal
10.986317,normal
11.00311,normal
11.10265,normal
11.103843,normal
11.066887,normal
11.027032,normal
10.986707,normal
10.998655,normal
11.094564,normal
11.097272,normal
11.061443,normal
11.021888,normal
10.982717,normal
11.009619,normal
